entity,code,year,solar_(twh_-_equivalent)
Sweden,SWE,1981,0.0
Sweden,SWE,1982,0.0
Sweden,SWE,1983,0.0
Sweden,SWE,1984,0.0
Sweden,SWE,1985,0.0
Sweden,SWE,1986,0.0
Sweden,SWE,1987,0.0
Sweden,SWE,1988,0.0
Sweden,SWE,1989,0.0
Sweden,SWE,1990,0.0
Sweden,SWE,1991,0.0
Sweden,SWE,1992,0.0
Sweden,SWE,1993,0.002957
Sweden,SWE,1994,0.002957
Sweden,SWE,1995,0.002957
Sweden,SWE,1996,0.002957
Sweden,SWE,1997,0.002957
Sweden,SWE,1998,0.002957
Sweden,SWE,1999,0.002957
Sweden,SWE,2000,0.002957
Sweden,SWE,2001,0.0058755833
Sweden,SWE,2002,0.0058376663
Sweden,SWE,2003,0.00580025
Sweden,SWE,2004,0.005763306
Sweden,SWE,2005,0.0057268334
Sweden,SWE,2006,0.005690805
Sweden,SWE,2007,0.008482861
Sweden,SWE,2008,0.0112402225
Sweden,SWE,2009,0.019548971
Sweden,SWE,2010,0.024980221
Sweden,SWE,2011,0.035862498
Sweden,SWE,2012,0.052096665
Sweden,SWE,2013,0.09538972
Sweden,SWE,2014,0.1273275
Sweden,SWE,2015,0.2612183
Sweden,SWE,2016,0.38281637
Sweden,SWE,2017,0.61209667
Sweden,SWE,2018,1.0344794
Sweden,SWE,2019,1.7476497
Sweden,SWE,2020,2.7182093
Sweden,SWE,2021,3.943332
Sweden,SWE,2022,5.117805
Sweden,SWE,2023,8.047557
Switzerland,CHE,1965,0.0
Switzerland,CHE,1966,0.0
Switzerland,CHE,1967,0.0
Switzerland,CHE,1968,0.0
Switzerland,CHE,1969,0.0
Switzerland,CHE,1970,0.0
Switzerland,CHE,1971,0.0
Switzerland,CHE,1972,0.0
Switzerland,CHE,1973,0.0
Switzerland,CHE,1974,0.0
Switzerland,CHE,1975,0.0
Switzerland,CHE,1976,0.0
Switzerland,CHE,1977,0.0
Switzerland,CHE,1978,0.0
Switzerland,CHE,1979,0.0
Switzerland,CHE,1980,0.0
Switzerland,CHE,1981,0.0
Switzerland,CHE,1982,0.0
Switzerland,CHE,1983,0.0
Switzerland,CHE,1984,0.0
Switzerland,CHE,1985,0.0
Switzerland,CHE,1986,0.0
Switzerland,CHE,1987,0.0
Switzerland,CHE,1988,0.0
Switzerland,CHE,1989,0.0
Switzerland,CHE,1990,0.002957
Switzerland,CHE,1991,0.005913972
Switzerland,CHE,1992,0.008870971
Switzerland,CHE,1993,0.011827944
Switzerland,CHE,1994,0.014784943
Switzerland,CHE,1995,0.017741943
Switzerland,CHE,1996,0.020698916
Switzerland,CHE,1997,0.020698916
Switzerland,CHE,1998,0.023655916
Switzerland,CHE,1999,0.029569998
Switzerland,CHE,2000,0.032526944
Switzerland,CHE,2001,0.03819111
Switzerland,CHE,2002,0.0437825
Switzerland,CHE,2003,0.05220222
Switzerland,CHE,2004,0.051869724
Switzerland,CHE,2005,0.060131665
Switzerland,CHE,2006,0.06828972
Switzerland,CHE,2007,0.082001105
Switzerland,CHE,2008,0.10397222
Switzerland,CHE,2009,0.1508064
Switzerland,CHE,2010,0.26090443
Switzerland,CHE,2011,0.4634539
Switzerland,CHE,2012,0.8198386
Switzerland,CHE,2013,1.3627088
Switzerland,CHE,2014,2.2810605
Switzerland,CHE,2015,3.0134358
Switzerland,CHE,2016,3.568491
Switzerland,CHE,2017,4.4789515
Switzerland,CHE,2018,5.1459394
Switzerland,CHE,2019,5.7411475
Switzerland,CHE,2020,6.8257256
Switzerland,CHE,2021,7.4365954
Switzerland,CHE,2022,10.058326
Switzerland,CHE,2023,15.6999235
Taiwan,TWN,1971,0.0
Taiwan,TWN,1972,0.0
Taiwan,TWN,1973,0.0
Taiwan,TWN,1974,0.0
Taiwan,TWN,1975,0.0
Taiwan,TWN,1976,0.0
Taiwan,TWN,1977,0.0
Taiwan,TWN,1978,0.0
Taiwan,TWN,1979,0.0
Taiwan,TWN,1980,0.0
Taiwan,TWN,1981,0.0
Taiwan,TWN,1982,0.0
Taiwan,TWN,1983,0.0
Taiwan,TWN,1984,0.0
Taiwan,TWN,1985,0.0
Taiwan,TWN,1986,0.0
Taiwan,TWN,1987,0.0
Taiwan,TWN,1988,0.0
Taiwan,TWN,1989,0.0
Taiwan,TWN,1990,0.0
Taiwan,TWN,1991,0.0
Taiwan,TWN,1992,0.0
Taiwan,TWN,1993,0.0
Taiwan,TWN,1994,0.0
Taiwan,TWN,1995,0.0
Taiwan,TWN,1996,0.0
Taiwan,TWN,1997,0.0
Taiwan,TWN,1998,0.0
Taiwan,TWN,1999,0.0
Taiwan,TWN,2000,0.00035483888
Taiwan,TWN,2001,0.000775575
Taiwan,TWN,2002,0.0010157556
Taiwan,TWN,2003,0.0013369583
Taiwan,TWN,2004,0.0016828862
Taiwan,TWN,2005,0.0027488777
Taiwan,TWN,2006,0.00414575
Taiwan,TWN,2007,0.006164222
Taiwan,TWN,2008,0.012569806
Taiwan,TWN,2009,0.025448695
Taiwan,TWN,2010,0.060305
Taiwan,TWN,2011,0.16999528
Taiwan,TWN,2012,0.43835276
Taiwan,TWN,2013,0.87512136
Taiwan,TWN,2014,1.4324683
Taiwan,TWN,2015,2.2897482
Taiwan,TWN,2016,2.9688468
Taiwan,TWN,2017,4.437576
Taiwan,TWN,2018,7.1531425
Taiwan,TWN,2019,10.585929
Taiwan,TWN,2020,15.95385
Taiwan,TWN,2021,20.855413
Taiwan,TWN,2022,27.836346
Taiwan,TWN,2023,33.53241
Thailand,THA,1971,0.0
Thailand,THA,1972,0.0
Thailand,THA,1973,0.0
Thailand,THA,1974,0.0
Thailand,THA,1975,0.0
Thailand,THA,1976,0.0
Thailand,THA,1977,0.0
Thailand,THA,1978,0.0
Thailand,THA,1979,0.0
Thailand,THA,1980,0.0
Thailand,THA,1981,0.0
Thailand,THA,1982,0.0
Thailand,THA,1983,0.0
Thailand,THA,1984,0.0
Thailand,THA,1985,0.0
Thailand,THA,1986,0.0
Thailand,THA,1987,0.0
Thailand,THA,1988,0.0
Thailand,THA,1989,0.0
Thailand,THA,1990,0.0
Thailand,THA,1991,0.0
Thailand,THA,1992,0.0
Thailand,THA,1993,0.0
Thailand,THA,1994,0.0
Thailand,THA,1995,0.0
Thailand,THA,1996,0.0
Thailand,THA,1997,0.0
Thailand,THA,1998,0.0
Thailand,THA,1999,0.0
Thailand,THA,2000,0.0
Thailand,THA,2001,0.0
Thailand,THA,2002,0.0
Thailand,THA,2003,0.0
Thailand,THA,2004,0.0
Thailand,THA,2005,0.0
Thailand,THA,2006,0.103800274
Thailand,THA,2007,0.109598614
Thailand,THA,2008,0.109255
Thailand,THA,2009,0.12399639
Thailand,THA,2010,0.16187167
Thailand,THA,2011,0.26052722
Thailand,THA,2012,1.3667861
Thailand,THA,2013,3.4271445
Thailand,THA,2014,5.2379727
Thailand,THA,2015,6.403888
Thailand,THA,2016,9.511515
Thailand,THA,2017,12.090242
Thailand,THA,2018,12.003664
Thailand,THA,2019,13.564714
Thailand,THA,2020,13.21286
Thailand,THA,2021,13.054601
Thailand,THA,2022,13.103459
Thailand,THA,2023,14.081906
Trinidad and Tobago,TTO,1971,0.0
Trinidad and Tobago,TTO,1972,0.0
Trinidad and Tobago,TTO,1973,0.0
Trinidad and Tobago,TTO,1974,0.0
Trinidad and Tobago,TTO,1975,0.0
Trinidad and Tobago,TTO,1976,0.0
Trinidad and Tobago,TTO,1977,0.0
Trinidad and Tobago,TTO,1978,0.0
Trinidad and Tobago,TTO,1979,0.0
Trinidad and Tobago,TTO,1980,0.0
Trinidad and Tobago,TTO,1981,0.0
Trinidad and Tobago,TTO,1982,0.0
Trinidad and Tobago,TTO,1983,0.0
Trinidad and Tobago,TTO,1984,0.0
Trinidad and Tobago,TTO,1985,0.0
Trinidad and Tobago,TTO,1986,0.0
Trinidad and Tobago,TTO,1987,0.0
Trinidad and Tobago,TTO,1988,0.0
Trinidad and Tobago,TTO,1989,0.0
Trinidad and Tobago,TTO,1990,0.0
Trinidad and Tobago,TTO,1991,0.0
Trinidad and Tobago,TTO,1992,0.0
Trinidad and Tobago,TTO,1993,0.0
Trinidad and Tobago,TTO,1994,0.0
Trinidad and Tobago,TTO,1995,0.0
Trinidad and Tobago,TTO,1996,0.0
Trinidad and Tobago,TTO,1997,0.0
Trinidad and Tobago,TTO,1998,0.0
Trinidad and Tobago,TTO,1999,0.0
Trinidad and Tobago,TTO,2000,0.0015701611
Trinidad and Tobago,TTO,2001,0.003052361
Trinidad and Tobago,TTO,2002,0.003995889
Trinidad and Tobago,TTO,2003,0.0055160276
Trinidad and Tobago,TTO,2004,0.0074317777
Trinidad and Tobago,TTO,2005,0.007854333
Trinidad and Tobago,TTO,2006,0.008792305
Trinidad and Tobago,TTO,2007,0.009288722
Trinidad and Tobago,TTO,2008,0.00993075
Trinidad and Tobago,TTO,2009,0.0110005
Trinidad and Tobago,TTO,2010,0.01223475
Trinidad and Tobago,TTO,2011,0.012160139
Trinidad and Tobago,TTO,2012,0.017076777
Trinidad and Tobago,TTO,2013,0.016973889
Trinidad and Tobago,TTO,2014,0.01687225
Trinidad and Tobago,TTO,2015,0.016771832
Trinidad and Tobago,TTO,2016,0.016672583
Trinidad and Tobago,TTO,2017,0.016574526
Trinidad and Tobago,TTO,2018,0.016477583
Trinidad and Tobago,TTO,2019,0.016416833
Trinidad and Tobago,TTO,2020,0.016356528
Trinidad and Tobago,TTO,2021,0.016296666
Trinidad and Tobago,TTO,2022,0.016237222
Trinidad and Tobago,TTO,2023,0.01617825
Turkey,TUR,1965,0.0
Turkey,TUR,1966,0.0
Turkey,TUR,1967,0.0
Turkey,TUR,1968,0.0
Turkey,TUR,1969,0.0
Turkey,TUR,1970,0.0
Turkey,TUR,1971,0.0
Turkey,TUR,1972,0.0
Turkey,TUR,1973,0.0
Turkey,TUR,1974,0.0
Turkey,TUR,1975,0.0
Turkey,TUR,1976,0.0
Turkey,TUR,1977,0.0
Turkey,TUR,1978,0.0
Turkey,TUR,1979,0.0
Turkey,TUR,1980,0.0
Turkey,TUR,1981,0.0
Turkey,TUR,1982,0.0
Turkey,TUR,1983,0.0
Turkey,TUR,1984,0.0
Turkey,TUR,1985,0.0
Turkey,TUR,1986,0.0
Turkey,TUR,1987,0.0
Turkey,TUR,1988,0.0
Turkey,TUR,1989,0.0
Turkey,TUR,1990,0.0
Turkey,TUR,1991,0.0
Turkey,TUR,1992,0.0
Turkey,TUR,1993,0.0
Turkey,TUR,1994,0.0
Turkey,TUR,1995,0.0
Turkey,TUR,1996,0.0
Turkey,TUR,1997,0.0
Turkey,TUR,1998,0.0
Turkey,TUR,1999,0.0
Turkey,TUR,2000,0.0
Turkey,TUR,2001,0.0
Turkey,TUR,2002,0.0
Turkey,TUR,2003,0.0
Turkey,TUR,2004,0.0
Turkey,TUR,2005,0.0
Turkey,TUR,2006,0.0
Turkey,TUR,2007,0.0
Turkey,TUR,2008,0.0
Turkey,TUR,2009,0.0
Turkey,TUR,2010,0.0066613886
Turkey,TUR,2011,0.007894
Turkey,TUR,2012,0.011674583
Turkey,TUR,2013,0.018490916
Turkey,TUR,2014,0.047138333
Turkey,TUR,2015,0.52275974
Turkey,TUR,2016,2.7924178
Turkey,TUR,2017,7.689266
Turkey,TUR,2018,20.636145
Turkey,TUR,2019,24.382292
Turkey,TUR,2020,28.758339
Turkey,TUR,2021,36.48396
Turkey,TUR,2022,44.02817
Turkey,TUR,2023,53.301117
Turkmenistan,TKM,1990,0.0
Turkmenistan,TKM,1991,0.0
Turkmenistan,TKM,1992,0.0
Turkmenistan,TKM,1993,0.0
Turkmenistan,TKM,1994,0.0
Turkmenistan,TKM,1995,0.0
Turkmenistan,TKM,1996,0.0
Turkmenistan,TKM,1997,0.0
Turkmenistan,TKM,1998,0.0
Turkmenistan,TKM,1999,0.0
Turkmenistan,TKM,2000,0.0
Turkmenistan,TKM,2001,0.0
Turkmenistan,TKM,2002,0.0
Turkmenistan,TKM,2003,0.0
Turkmenistan,TKM,2004,0.0
Turkmenistan,TKM,2005,0.0
Turkmenistan,TKM,2006,0.0
Turkmenistan,TKM,2007,0.0
Turkmenistan,TKM,2008,0.0
Turkmenistan,TKM,2009,0.0
Turkmenistan,TKM,2010,0.00044270552
Turkmenistan,TKM,2011,0.0012600166
Turkmenistan,TKM,2012,0.0026910221
Turkmenistan,TKM,2013,0.005038611
Turkmenistan,TKM,2014,0.008445611
Turkmenistan,TKM,2015,0.014057306
Turkmenistan,TKM,2016,0.018683221
Turkmenistan,TKM,2017,0.018522583
Turkmenistan,TKM,2018,0.01841425
Turkmenistan,TKM,2019,0.018346362
Turkmenistan,TKM,2020,0.018329054
Turkmenistan,TKM,2021,0.018212084
Turkmenistan,TKM,2022,0.018145666
Turkmenistan,TKM,2023,0.018079722
USSR,OWID_USS,1965,0.0
Ukraine,UKR,1990,0.0
Ukraine,UKR,1991,0.0
Ukraine,UKR,1992,0.0
Ukraine,UKR,1993,0.0
Ukraine,UKR,1994,0.0
Ukraine,UKR,1995,0.0
Ukraine,UKR,1996,0.0
Ukraine,UKR,1997,0.0
Ukraine,UKR,1998,0.0
Ukraine,UKR,1999,0.0
Ukraine,UKR,2000,0.0
Ukraine,UKR,2001,0.0
Ukraine,UKR,2002,0.0
Ukraine,UKR,2003,0.0
Ukraine,UKR,2004,0.0
Ukraine,UKR,2005,0.0
Ukraine,UKR,2006,0.0
Ukraine,UKR,2007,0.0
Ukraine,UKR,2008,0.0
Ukraine,UKR,2009,0.0
Ukraine,UKR,2010,0.0
Ukraine,UKR,2011,0.08303555
Ukraine,UKR,2012,0.9138872
Ukraine,UKR,2013,1.553488
Ukraine,UKR,2014,1.162203
Ukraine,UKR,2015,1.2832013
Ukraine,UKR,2016,1.31389
Ukraine,UKR,2017,1.9206533
Ukraine,UKR,2018,2.9301429
Ukraine,UKR,2019,7.7307796
Ukraine,UKR,2020,14.101072
Ukraine,UKR,2021,17.019573
Ukraine,UKR,2022,13.556762
Ukraine,UKR,2023,14.828005
United Arab Emirates,ARE,1971,0.0
United Arab Emirates,ARE,1972,0.0
United Arab Emirates,ARE,1973,0.0
United Arab Emirates,ARE,1974,0.0
United Arab Emirates,ARE,1975,0.0
United Arab Emirates,ARE,1976,0.0
United Arab Emirates,ARE,1977,0.0
United Arab Emirates,ARE,1978,0.0
United Arab Emirates,ARE,1979,0.0
United Arab Emirates,ARE,1980,0.0
United Arab Emirates,ARE,1981,0.0
United Arab Emirates,ARE,1982,0.0
United Arab Emirates,ARE,1983,0.0
United Arab Emirates,ARE,1984,0.0
United Arab Emirates,ARE,1985,0.0
United Arab Emirates,ARE,1986,0.0
United Arab Emirates,ARE,1987,0.0
United Arab Emirates,ARE,1988,0.0
United Arab Emirates,ARE,1989,0.0
United Arab Emirates,ARE,1990,0.0
United Arab Emirates,ARE,1991,0.0
United Arab Emirates,ARE,1992,0.0
United Arab Emirates,ARE,1993,0.0
United Arab Emirates,ARE,1994,0.0
United Arab Emirates,ARE,1995,0.0
United Arab Emirates,ARE,1996,0.0
United Arab Emirates,ARE,1997,0.0
United Arab Emirates,ARE,1998,0.0
United Arab Emirates,ARE,1999,0.0
United Arab Emirates,ARE,2000,0.0
United Arab Emirates,ARE,2001,0.0
United Arab Emirates,ARE,2002,0.0
United Arab Emirates,ARE,2003,0.0
United Arab Emirates,ARE,2004,0.0
United Arab Emirates,ARE,2005,0.0
United Arab Emirates,ARE,2006,0.0
United Arab Emirates,ARE,2007,0.0
United Arab Emirates,ARE,2008,0.0
United Arab Emirates,ARE,2009,0.017744888
United Arab Emirates,ARE,2010,0.05113722
United Arab Emirates,ARE,2011,0.057093054
United Arab Emirates,ARE,2012,0.06647
United Arab Emirates,ARE,2013,0.23281333
United Arab Emirates,ARE,2014,0.83556974
United Arab Emirates,ARE,2015,0.805468
United Arab Emirates,ARE,2016,0.84594387
United Arab Emirates,ARE,2017,1.9829274
United Arab Emirates,ARE,2018,3.1698458
United Arab Emirates,ARE,2019,9.636588
United Arab Emirates,ARE,2020,13.615907
United Arab Emirates,ARE,2021,16.36035
United Arab Emirates,ARE,2022,20.187973
United Arab Emirates,ARE,2023,35.71364
United Kingdom,GBR,1965,0.0
United Kingdom,GBR,1966,0.0
United Kingdom,GBR,1967,0.0
United Kingdom,GBR,1968,0.0
United Kingdom,GBR,1969,0.0
United Kingdom,GBR,1970,0.0
United Kingdom,GBR,1971,0.0
United Kingdom,GBR,1972,0.0
United Kingdom,GBR,1973,0.0
United Kingdom,GBR,1974,0.0
United Kingdom,GBR,1975,0.0
United Kingdom,GBR,1976,0.0
United Kingdom,GBR,1977,0.0
United Kingdom,GBR,1978,0.0
United Kingdom,GBR,1979,0.0
United Kingdom,GBR,1980,0.0
United Kingdom,GBR,1981,0.0
United Kingdom,GBR,1982,0.0
United Kingdom,GBR,1983,0.0
United Kingdom,GBR,1984,0.0029868612
United Kingdom,GBR,1985,0.0029868612
United Kingdom,GBR,1986,0.0029868612
United Kingdom,GBR,1987,0.0
United Kingdom,GBR,1988,0.0029868612
United Kingdom,GBR,1989,0.0
United Kingdom,GBR,1990,0.0
United Kingdom,GBR,1991,0.0
United Kingdom,GBR,1992,0.0
United Kingdom,GBR,1993,0.0
United Kingdom,GBR,1994,0.0
United Kingdom,GBR,1995,0.0
United Kingdom,GBR,1996,0.0
United Kingdom,GBR,1997,0.0
United Kingdom,GBR,1998,0.0
United Kingdom,GBR,1999,0.002957
United Kingdom,GBR,2000,0.002957
United Kingdom,GBR,2001,0.0058755833
United Kingdom,GBR,2002,0.0087565
United Kingdom,GBR,2003,0.008700361
United Kingdom,GBR,2004,0.011526612
United Kingdom,GBR,2005,0.022907306
United Kingdom,GBR,2006,0.031299442
United Kingdom,GBR,2007,0.039586667
United Kingdom,GBR,2008,0.04777111
United Kingdom,GBR,2009,0.05585472
United Kingdom,GBR,2010,0.111792214
United Kingdom,GBR,2011,0.67218333
United Kingdom,GBR,2012,3.7119322
United Kingdom,GBR,2013,5.478804
United Kingdom,GBR,2014,10.982852
United Kingdom,GBR,2015,20.285795
United Kingdom,GBR,2016,27.862413
United Kingdom,GBR,2017,30.491041
United Kingdom,GBR,2018,33.517128
United Kingdom,GBR,2019,32.733635
United Kingdom,GBR,2020,32.83912
United Kingdom,GBR,2021,31.597681
United Kingdom,GBR,2022,34.63031
United Kingdom,GBR,2023,35.91657
United States,USA,1983,0.008870971
United States,USA,1984,0.015675027
United States,USA,1985,0.031750277
United States,USA,1986,0.041911665
United States,USA,1987,0.031353053
United States,USA,1988,0.027162472
United States,USA,1989,0.7485094
United States,USA,1990,1.0964366
United States,USA,1991,1.4141886
United States,USA,1992,1.2089486
United States,USA,1993,1.4050486
United States,USA,1994,1.4840325
United States,USA,1995,1.521287
United States,USA,1996,1.6007403
United States,USA,1997,1.5751754
United States,USA,1998,1.5514119
United States,USA,1999,1.5327319
United States,USA,2000,1.5332363
United States,USA,2001,1.6873215
United States,USA,2002,1.7559638
United States,USA,2003,1.7709733
United States,USA,2004,2.0117748
United States,USA,2005,2.1444123
United States,USA,2006,2.3458428
United States,USA,2007,3.0974057
United States,USA,2008,4.5890007
United States,USA,2009,5.7975593
United States,USA,2010,8.36292
United States,USA,2011,13.073
United States,USA,2012,24.778908
United States,USA,2013,43.71487
United States,USA,2014,79.149445
United States,USA,2015,106.173836
United States,USA,2016,148.36197
United States,USA,2017,207.73387
United States,USA,2018,249.51344
United States,USA,2019,284.61578
United States,USA,2020,346.77893
United States,USA,2021,434.5851
United States,USA,2022,540.0693
United States,USA,2023,624.8033
Upper-middle-income countries,,1965,0.0
Upper-middle-income countries,,1966,0.0
Upper-middle-income countries,,1967,0.0
Upper-middle-income countries,,1968,0.0
Upper-middle-income countries,,1969,0.0
Upper-middle-income countries,,1970,0.0
Upper-middle-income countries,,1971,0.0
Upper-middle-income countries,,1972,0.0
Upper-middle-income countries,,1973,0.0
Upper-middle-income countries,,1974,0.0
Upper-middle-income countries,,1975,0.0
Upper-middle-income countries,,1976,0.0
Upper-middle-income countries,,1977,0.0
Upper-middle-income countries,,1978,0.0
Upper-middle-income countries,,1979,0.0
Upper-middle-income countries,,1980,0.0
Upper-middle-income countries,,1981,0.0
Upper-middle-income countries,,1982,0.0
Upper-middle-income countries,,1983,0.0
Upper-middle-income countries,,1984,0.0
Upper-middle-income countries,,1985,0.0
Upper-middle-income countries,,1986,0.0
Upper-middle-income countries,,1987,0.0
Upper-middle-income countries,,1988,0.0
Upper-middle-income countries,,1989,0.0
Upper-middle-income countries,,1990,0.008870972
Upper-middle-income countries,,1991,0.011827944
Upper-middle-income countries,,1992,0.017741943
Upper-middle-income countries,,1993,0.023655888
Upper-middle-income countries,,1994,0.029569887
Upper-middle-income countries,,1995,0.03548386
Upper-middle-income countries,,1996,0.04435483
Upper-middle-income countries,,1997,0.05026889
Upper-middle-income countries,,1998,0.06214696
Upper-middle-income countries,,1999,0.07104468
Upper-middle-income countries,,2000,0.11878537
Upper-middle-income countries,,2001,0.1542683
Upper-middle-income countries,,2002,0.21336186
Upper-middle-income countries,,2003,0.26788455
Upper-middle-income countries,,2004,0.3127218
Upper-middle-income countries,,2005,0.34253478
Upper-middle-income countries,,2006,0.45579064
Upper-middle-income countries,,2007,0.51476026
Upper-middle-income countries,,2008,0.6519824
Upper-middle-income countries,,2009,1.0532742
Upper-middle-income countries,,2010,2.3271463
Upper-middle-income countries,,2011,8.104142
Upper-middle-income countries,,2012,14.049766
Upper-middle-income countries,,2013,32.218285
Upper-middle-income countries,,2014,77.869774
Upper-middle-income countries,,2015,127.889
Upper-middle-income countries,,2016,207.36429
Upper-middle-income countries,,2017,357.93298
Upper-middle-income countries,,2018,541.931
Upper-middle-income countries,,2019,703.073
Upper-middle-income countries,,2020,838.3613
Upper-middle-income countries,,2021,1051.0754
Upper-middle-income countries,,2022,1357.0004
Upper-middle-income countries,,2023,1853.7753
Uzbekistan,UZB,1990,0.0
Uzbekistan,UZB,1991,0.0
Uzbekistan,UZB,1992,0.0
Uzbekistan,UZB,1993,0.0
Uzbekistan,UZB,1994,0.0
Uzbekistan,UZB,1995,0.0
Uzbekistan,UZB,1996,0.0
Uzbekistan,UZB,1997,0.0
Uzbekistan,UZB,1998,0.0
Uzbekistan,UZB,1999,0.0
Uzbekistan,UZB,2000,0.0
Uzbekistan,UZB,2001,0.0
Uzbekistan,UZB,2002,0.0
Uzbekistan,UZB,2003,0.0
Uzbekistan,UZB,2004,0.0
Uzbekistan,UZB,2005,0.0
Uzbekistan,UZB,2006,0.0
Uzbekistan,UZB,2007,0.0
Uzbekistan,UZB,2008,0.0
Uzbekistan,UZB,2009,0.0
Uzbekistan,UZB,2010,0.0
Uzbekistan,UZB,2011,0.0
Uzbekistan,UZB,2012,0.0
Uzbekistan,UZB,2013,0.0
Uzbekistan,UZB,2014,0.0
Uzbekistan,UZB,2015,0.0
Uzbekistan,UZB,2016,0.012429472
Uzbekistan,UZB,2017,0.016739527
Uzbekistan,UZB,2018,0.018062389
Uzbekistan,UZB,2019,0.017995777
Uzbekistan,UZB,2020,0.017978806
Uzbekistan,UZB,2021,0.12827222
Uzbekistan,UZB,2022,0.47976747
Uzbekistan,UZB,2023,0.8287086
Venezuela,VEN,1971,0.0
Venezuela,VEN,1972,0.0
Venezuela,VEN,1973,0.0
Venezuela,VEN,1974,0.0
Venezuela,VEN,1975,0.0
Venezuela,VEN,1976,0.0
Venezuela,VEN,1977,0.0
Venezuela,VEN,1978,0.0
Venezuela,VEN,1979,0.0
Venezuela,VEN,1980,0.0
Venezuela,VEN,1981,0.0
Venezuela,VEN,1982,0.0
Venezuela,VEN,1983,0.0
Venezuela,VEN,1984,0.0
Venezuela,VEN,1985,0.0
Venezuela,VEN,1986,0.0
Venezuela,VEN,1987,0.0
Venezuela,VEN,1988,0.0
Venezuela,VEN,1989,0.0
Venezuela,VEN,1990,0.0
Venezuela,VEN,1991,0.0
Venezuela,VEN,1992,0.0
Venezuela,VEN,1993,0.0
Venezuela,VEN,1994,0.0
Venezuela,VEN,1995,0.0
Venezuela,VEN,1996,0.0
Venezuela,VEN,1997,0.0
Venezuela,VEN,1998,0.0
Venezuela,VEN,1999,0.0
Venezuela,VEN,2000,0.0
Venezuela,VEN,2001,0.0
Venezuela,VEN,2002,0.0
Venezuela,VEN,2003,0.0
Venezuela,VEN,2004,0.0
Venezuela,VEN,2005,0.0
Venezuela,VEN,2006,0.0
Venezuela,VEN,2007,0.0
Venezuela,VEN,2008,0.0
Venezuela,VEN,2009,0.0
Venezuela,VEN,2010,0.0068279165
Venezuela,VEN,2011,0.008220778
Venezuela,VEN,2012,0.0143129155
Venezuela,VEN,2013,0.01460825
Venezuela,VEN,2014,0.015166889
Venezuela,VEN,2015,0.015258388
Venezuela,VEN,2016,0.015216278
Venezuela,VEN,2017,0.013042972
Venezuela,VEN,2018,0.00092864997
Venezuela,VEN,2019,0.00345575
Venezuela,VEN,2020,0.0034430556
Venezuela,VEN,2021,0.0029790832
Venezuela,VEN,2022,0.0029682221
Venezuela,VEN,2023,0.0033964722
Vietnam,VNM,1971,0.0
Vietnam,VNM,1972,0.0
Vietnam,VNM,1973,0.0
Vietnam,VNM,1974,0.0
Vietnam,VNM,1975,0.0
Vietnam,VNM,1976,0.0
Vietnam,VNM,1977,0.0
Vietnam,VNM,1978,0.0
Vietnam,VNM,1979,0.0
Vietnam,VNM,1980,0.0
Vietnam,VNM,1981,0.0
Vietnam,VNM,1982,0.0
Vietnam,VNM,1983,0.0
Vietnam,VNM,1984,0.0
Vietnam,VNM,1985,0.0
Vietnam,VNM,1986,0.0
Vietnam,VNM,1987,0.0
Vietnam,VNM,1988,0.0
Vietnam,VNM,1989,0.0
Vietnam,VNM,1990,0.0
Vietnam,VNM,1991,0.0
Vietnam,VNM,1992,0.0
Vietnam,VNM,1993,0.0
Vietnam,VNM,1994,0.0
Vietnam,VNM,1995,0.0
Vietnam,VNM,1996,0.0
Vietnam,VNM,1997,0.0
Vietnam,VNM,1998,0.0
Vietnam,VNM,1999,0.0
Vietnam,VNM,2000,0.0
Vietnam,VNM,2001,0.0
Vietnam,VNM,2002,0.0
Vietnam,VNM,2003,0.0
Vietnam,VNM,2004,0.0
Vietnam,VNM,2005,0.0
Vietnam,VNM,2006,0.0
Vietnam,VNM,2007,0.0
Vietnam,VNM,2008,0.0
Vietnam,VNM,2009,0.0
Vietnam,VNM,2010,0.016364805
Vietnam,VNM,2011,0.016265027
Vietnam,VNM,2012,0.016166443
Vietnam,VNM,2013,0.016069055
Vietnam,VNM,2014,0.018066972
Vietnam,VNM,2015,0.017959444
Vietnam,VNM,2016,0.014161527
Vietnam,VNM,2017,0.021269029
Vietnam,VNM,2018,0.05820611
Vietnam,VNM,2019,12.700114
Vietnam,VNM,2020,28.261497
Vietnam,VNM,2021,68.42872
Vietnam,VNM,2022,67.13372
Vietnam,VNM,2023,66.76511
Western Africa (EI),,1971,0.0
Western Africa (EI),,1972,0.0
Western Africa (EI),,1973,0.0
Western Africa (EI),,1974,0.0
Western Africa (EI),,1975,0.0
Western Africa (EI),,1976,0.0
Western Africa (EI),,1977,0.0
Western Africa (EI),,1978,0.0
Western Africa (EI),,1979,0.0
Western Africa (EI),,1980,0.0
Western Africa (EI),,1981,0.0
Western Africa (EI),,1982,0.0
Western Africa (EI),,1983,0.0
Western Africa (EI),,1984,0.0
Western Africa (EI),,1985,0.0
Western Africa (EI),,1986,0.0
Western Africa (EI),,1987,0.0
Western Africa (EI),,1988,0.0
Western Africa (EI),,1989,0.0
Western Africa (EI),,1990,0.0
Western Africa (EI),,1991,0.0
Western Africa (EI),,1992,0.0
Western Africa (EI),,1993,0.0
Western Africa (EI),,1994,0.0
Western Africa (EI),,1995,0.0
