Entity,Code,Year,Low-carbon energy (TWh - equivalent)
New Zealand,NZL,1996,86.107834
New Zealand,NZL,1997,77.74378
New Zealand,NZL,1998,84.60314
New Zealand,NZL,1999,78.25621
New Zealand,NZL,2000,83.52208
New Zealand,NZL,2001,74.31897
New Zealand,NZL,2002,82.708755
New Zealand,NZL,2003,78.275955
New Zealand,NZL,2004,89.19228
New Zealand,NZL,2005,79.31555
New Zealand,NZL,2006,80.29868
New Zealand,NZL,2007,81.4015
New Zealand,NZL,2008,79.36255
New Zealand,NZL,2009,87.14333
New Zealand,NZL,2010,91.236374
New Zealand,NZL,2011,93.51158
New Zealand,NZL,2012,87.91672
New Zealand,NZL,2013,88.5938
New Zealand,NZL,2014,94.16052
New Zealand,NZL,2015,96.19565
New Zealand,NZL,2016,99.36185
New Zealand,NZL,2017,96.226204
New Zealand,NZL,2018,98.32411
New Zealand,NZL,2019,97.043205
New Zealand,NZL,2020,93.53131
New Zealand,NZL,2021,94.51815
New Zealand,NZL,2022,100.27699
New Zealand,NZL,2023,101.07497
Non-OECD (EI),,1965,620.359
Non-OECD (EI),,1966,678.6947
Non-OECD (EI),,1967,684.5668
Non-OECD (EI),,1968,781.24756
Non-OECD (EI),,1969,858.23926
Non-OECD (EI),,1970,952.6995
Non-OECD (EI),,1971,1008.61346
Non-OECD (EI),,1972,1076.9564
Non-OECD (EI),,1973,1140.7562
Non-OECD (EI),,1974,1278.0762
Non-OECD (EI),,1975,1357.1903
Non-OECD (EI),,1976,1484.291
Non-OECD (EI),,1977,1646.4651
Non-OECD (EI),,1978,1818.8632
Non-OECD (EI),,1979,1959.6831
Non-OECD (EI),,1980,2141.8247
Non-OECD (EI),,1981,2261.3557
Non-OECD (EI),,1982,2326.9258
Non-OECD (EI),,1983,2483.1035
Non-OECD (EI),,1984,2803.7773
Non-OECD (EI),,1985,2997.1914
Non-OECD (EI),,1986,3083.8555
Non-OECD (EI),,1987,3257.5667
Non-OECD (EI),,1988,3515.0479
Non-OECD (EI),,1989,3553.7437
Non-OECD (EI),,1990,3631.0215
Non-OECD (EI),,1991,3741.8867
Non-OECD (EI),,1992,3767.5266
Non-OECD (EI),,1993,3942.71
Non-OECD (EI),,1994,4092.2458
Non-OECD (EI),,1995,4255.123
Non-OECD (EI),,1996,4332.3647
Non-OECD (EI),,1997,4411.332
Non-OECD (EI),,1998,4552.6577
Non-OECD (EI),,1999,4634.5923
Non-OECD (EI),,2000,4831.67
Non-OECD (EI),,2001,4948.6724
Non-OECD (EI),,2002,5056.231
Non-OECD (EI),,2003,5171.357
Non-OECD (EI),,2004,5667.95
Non-OECD (EI),,2005,5903.5605
Non-OECD (EI),,2006,6191.3887
Non-OECD (EI),,2007,6496.2803
Non-OECD (EI),,2008,6955.111
Non-OECD (EI),,2009,7050.7603
Non-OECD (EI),,2010,7637.837
Non-OECD (EI),,2011,7858.5547
Non-OECD (EI),,2012,8405.124
Non-OECD (EI),,2013,8969.267
Non-OECD (EI),,2014,9601.354
Non-OECD (EI),,2015,9947.4
Non-OECD (EI),,2016,10639.168
Non-OECD (EI),,2017,11317.596
Non-OECD (EI),,2018,12234.421
Non-OECD (EI),,2019,13133.143
Non-OECD (EI),,2020,13785.274
Non-OECD (EI),,2021,14870.542
Non-OECD (EI),,2022,15891.268
Non-OECD (EI),,2023,16791.404
North America,,1965,1027.6389
North America,,1966,1080.7535
North America,,1967,1179.0271
North America,,1968,1214.8455
North America,,1969,1347.5829
North America,,1970,1392.387
North America,,1971,1523.1973
North America,,1972,1664.3005
North America,,1973,1819.24
North America,,1974,2045.3052
North America,,1975,2179.3599
North America,,1976,2249.5732
North America,,1977,2296.749
North America,,1978,2606.726
North America,,1979,2591.1821
North America,,1980,2595.0781
North America,,1981,2691.2144
North America,,1982,2830.2654
North America,,1983,2989.9167
North America,,1984,3156.0579
North America,,1985,3294.563
North America,,1986,3458.7622
North America,,1987,3504.1677
North America,,1988,3637.9236
North America,,1989,3759.1648
North America,,1990,4003.7124
North America,,1991,4176.746
North America,,1992,4127.943
North America,,1993,4255.3276
North America,,1994,4324.7144
North America,,1995,4598.271
North America,,1996,4763.5576
North America,,1997,4606.865
North America,,1998,4556.3096
North America,,1999,4787.172
North America,,2000,4771.541
North America,,2001,4535.4375
North America,,2002,4756.923
North America,,2003,4682.2812
North America,,2004,4796.513
North America,,2005,4872.3857
North America,,2006,4973.507
North America,,2007,4966.173
North America,,2008,5145.68
North America,,2009,5174.292
North America,,2010,5219.491
North America,,2011,5505.544
North America,,2012,5393.7236
North America,,2013,5593.5166
North America,,2014,5663.7715
North America,,2015,5691.3125
North America,,2016,5926.9775
North America,,2017,6152.787
North America,,2018,6190.005
North America,,2019,6248.4395
North America,,2020,6341.978
North America,,2021,6459.717
North America,,2022,6726.718
North America,,2023,6700.06
North America (EI),,1965,1017.52966
North America (EI),,1966,1070.2883
North America (EI),,1967,1168.5835
North America (EI),,1968,1204.2617
North America (EI),,1969,1336.8181
North America (EI),,1970,1381.2516
North America (EI),,1971,1507.1903
North America (EI),,1972,1648.2699
North America (EI),,1973,1802.8295
North America (EI),,1974,2028.6449
North America (EI),,1975,2163.3018
North America (EI),,1976,2231.7417
North America (EI),,1977,2278.5686
North America (EI),,1978,2587.3584
North America (EI),,1979,2570.7644
North America (EI),,1980,2574.4287
North America (EI),,1981,2669.659
North America (EI),,1982,2809.4727
North America (EI),,1983,2967.6797
North America (EI),,1984,3133.5432
North America (EI),,1985,3271.6416
North America (EI),,1986,3433.9028
North America (EI),,1987,3478.4814
North America (EI),,1988,3610.7085
North America (EI),,1989,3735.3394
North America (EI),,1990,3978.9282
North America (EI),,1991,4152.5015
North America (EI),,1992,4106.5635
North America (EI),,1993,4236.632
North America (EI),,1994,4308.0815
North America (EI),,1995,4581.059
North America (EI),,1996,4744.978
North America (EI),,1997,4588.7773
North America (EI),,1998,4536.881
North America (EI),,1999,4765.574
North America (EI),,2000,4752.082
North America (EI),,2001,4517.1294
North America (EI),,2002,4738.3584
North America (EI),,2003,4662.968
North America (EI),,2004,4776.8203
North America (EI),,2005,4853.3066
North America (EI),,2006,4957.3794
North America (EI),,2007,4953.2334
North America (EI),,2008,5133.3594
North America (EI),,2009,5161.5596
North America (EI),,2010,5207.0195
North America (EI),,2011,5492.249
North America (EI),,2012,5378.77
North America (EI),,2013,5576.863
North America (EI),,2014,5649.226
North America (EI),,2015,5677.1777
North America (EI),,2016,5911.115
North America (EI),,2017,6133.886
North America (EI),,2018,6171.2754
North America (EI),,2019,6229.009
North America (EI),,2020,6320.6846
North America (EI),,2021,6436.5
North America (EI),,2022,6702.8467
North America (EI),,2023,6675.841
North Macedonia,MKD,1990,1.4518816
North Macedonia,MKD,1991,2.5075266
North Macedonia,MKD,1992,2.5075266
North Macedonia,MKD,1993,1.5435482
North Macedonia,MKD,1994,2.0551074
North Macedonia,MKD,1995,2.3685484
North Macedonia,MKD,1996,2.5134408
North Macedonia,MKD,1997,2.6612902
North Macedonia,MKD,1998,3.2024193
North Macedonia,MKD,1999,4.107258
North Macedonia,MKD,2000,3.459677
North Macedonia,MKD,2001,1.8390552
North Macedonia,MKD,2002,2.2095573
North Macedonia,MKD,2003,3.9847703
North Macedonia,MKD,2004,4.270608
North Macedonia,MKD,2005,4.272213
North Macedonia,MKD,2006,4.6949177
North Macedonia,MKD,2007,2.855897
North Macedonia,MKD,2008,2.375146
North Macedonia,MKD,2009,3.568708
North Macedonia,MKD,2010,6.752591
North Macedonia,MKD,2011,3.959738
North Macedonia,MKD,2012,2.864762
North Macedonia,MKD,2013,4.3521333
North Macedonia,MKD,2014,3.5028672
North Macedonia,MKD,2015,5.4772296
North Macedonia,MKD,2016,5.552685
North Macedonia,MKD,2017,3.4780128
North Macedonia,MKD,2018,5.2308865
North Macedonia,MKD,2019,3.5739477
North Macedonia,MKD,2020,3.9081824
North Macedonia,MKD,2021,4.3750587
North Macedonia,MKD,2022,4.145632
North Macedonia,MKD,2023,5.6347337
Norway,NOR,1965,146.22903
Norway,NOR,1966,144.13548
Norway,NOR,1967,157.61047
Norway,NOR,1968,178.02553
Norway,NOR,1969,169.64543
Norway,NOR,1970,170.93762
Norway,NOR,1971,187.01479
Norway,NOR,1972,199.35133
Norway,NOR,1973,215.46693
Norway,NOR,1974,226.4965
Norway,NOR,1975,228.66397
Norway,NOR,1976,242.275
Norway,NOR,1977,212.96826
Norway,NOR,1978,238.64677
Norway,NOR,1979,262.27902
Norway,NOR,1980,247.24274
Norway,NOR,1981,274.50912
Norway,NOR,1982,273.51852
Norway,NOR,1983,312.51828
Norway,NOR,1984,313.15402
Norway,NOR,1985,302.76138
Norway,NOR,1986,284.5483
Norway,NOR,1987,305.44418
Norway,NOR,1988,321.97516
Norway,NOR,1989,350.20007
Norway,NOR,1990,358.9044
Norway,NOR,1991,326.3322
Norway,NOR,1992,345.7195
Norway,NOR,1993,353.3671
Norway,NOR,1994,331.01566
Norway,NOR,1995,360.315
Norway,NOR,1996,308.11264
Norway,NOR,1997,325.40533
Norway,NOR,1998,343.02695
Norway,NOR,1999,360.07764
Norway,NOR,2000,420.27887
Norway,NOR,2001,354.80365
Norway,NOR,2002,378.6479
Norway,NOR,2003,307.6087
Norway,NOR,2004,315.35898
Norway,NOR,2005,391.04047
Norway,NOR,2006,342.74216
Norway,NOR,2007,382.0216
Norway,NOR,2008,395.48727
Norway,NOR,2009,354.44058
Norway,NOR,2010,328.95087
Norway,NOR,2011,337.79755
Norway,NOR,2012,395.45535
Norway,NOR,2013,357.14563
Norway,NOR,2014,375.33026
Norway,NOR,2015,379.0193
Norway,NOR,2016,392.40933
Norway,NOR,2017,393.21036
Norway,NOR,2018,383.04144
Norway,NOR,2019,351.35284
Norway,NOR,2020,401.71826
Norway,NOR,2021,411.17474
Norway,NOR,2022,376.841
Norway,NOR,2023,398.72433
OECD (EI),,1965,2246.9756
OECD (EI),,1966,2399.0938
OECD (EI),,1967,2477.4946
OECD (EI),,1968,2577.5154
OECD (EI),,1969,2716.3352
OECD (EI),,1970,2838.3743
OECD (EI),,1971,3032.5168
OECD (EI),,1972,3261.7021
OECD (EI),,1973,3405.3096
OECD (EI),,1974,3831.75
OECD (EI),,1975,4098.4272
OECD (EI),,1976,4145.0825
OECD (EI),,1977,4438.1167
OECD (EI),,1978,4888.763
OECD (EI),,1979,5072.345
OECD (EI),,1980,5185.3447
OECD (EI),,1981,5549.602
OECD (EI),,1982,5815.501
OECD (EI),,1983,6263.7935
OECD (EI),,1984,6790.977
OECD (EI),,1985,7392.0605
OECD (EI),,1986,7721.5234
OECD (EI),,1987,8045.2935
OECD (EI),,1988,8437.648
OECD (EI),,1989,8564.898
OECD (EI),,1990,8908.384
OECD (EI),,1991,9238.123
OECD (EI),,1992,9284.791
OECD (EI),,1993,9731.537
OECD (EI),,1994,9772.023
OECD (EI),,1995,10290.15
OECD (EI),,1996,10560.103
OECD (EI),,1997,10612.204
OECD (EI),,1998,10681.16
OECD (EI),,1999,10962.894
OECD (EI),,2000,11117.209
OECD (EI),,2001,10949.186
OECD (EI),,2002,11106.643
OECD (EI),,2003,10819.745
OECD (EI),,2004,11269.764
OECD (EI),,2005,11376.02
OECD (EI),,2006,11593.988
OECD (EI),,2007,11453.947
OECD (EI),,2008,11733.887
OECD (EI),,2009,11739.954
OECD (EI),,2010,12179.343
OECD (EI),,2011,12159.147
OECD (EI),,2012,11911.201
OECD (EI),,2013,12245.563
OECD (EI),,2014,12422.957
OECD (EI),,2015,12678.267
OECD (EI),,2016,12941.501
OECD (EI),,2017,13244.81
OECD (EI),,2018,13588.398
OECD (EI),,2019,13912.901
OECD (EI),,2020,14125.993
OECD (EI),,2021,14488.899
OECD (EI),,2022,14634.094
OECD (EI),,2023,15096.998
Oceania,,1965,57.133812
Oceania,,1966,58.43353
Oceania,,1967,59.813663
Oceania,,1968,62.897793
Oceania,,1969,64.7496
Oceania,,1970,71.98623
Oceania,,1971,80.993706
Oceania,,1972,83.76088
Oceania,,1973,85.57578
Oceania,,1974,93.43763
Oceania,,1975,101.077515
Oceania,,1976,95.30604
Oceania,,1977,90.806076
Oceania,,1978,96.91848
Oceania,,1979,103.57303
Oceania,,1980,104.153725
Oceania,,1981,106.247574
Oceania,,1982,99.38469
Oceania,,1983,101.533356
Oceania,,1984,106.818115
Oceania,,1985,106.935684
Oceania,,1986,114.47403
Oceania,,1987,112.77312
Oceania,,1988,118.82175
Oceania,,1989,119.033104
Oceania,,1990,123.30246
Oceania,,1991,125.45863
Oceania,,1992,120.68851
Oceania,,1993,129.54907
Oceania,,1994,135.47987
Oceania,,1995,139.25586
Oceania,,1996,136.44434
Oceania,,1997,128.21059
Oceania,,1998,134.92693
Oceania,,1999,130.26599
Oceania,,2000,135.58728
Oceania,,2001,125.234406
Oceania,,2002,135.4588
Oceania,,2003,132.91415
Oceania,,2004,145.88351
Oceania,,2005,140.15175
Oceania,,2006,142.56532
Oceania,,2007,141.29759
Oceania,,2008,135.7511
Oceania,,2009,146.32149
Oceania,,2010,156.30963
Oceania,,2011,182.17178
Oceania,,2012,175.29378
Oceania,,2013,189.89621
Oceania,,2014,187.62454
Oceania,,2015,196.80835
Oceania,,2016,214.81631
Oceania,,2017,204.24644
Oceania,,2018,232.88676
Oceania,,2019,246.14136
Oceania,,2020,265.48944
Oceania,,2021,299.88928
Oceania,,2022,331.4634
Oceania,,2023,351.6509
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Pakistan,PAK,1965,6.4948545
Pakistan,PAK,1966,6.4948545
Pakistan,PAK,1967,7.6971216
Pakistan,PAK,1968,9.252228
Pakistan,PAK,1969,9.761884
Pakistan,PAK,1970,8.638026
Pakistan,PAK,1971,11.415728
Pakistan,PAK,1972,12.442697
Pakistan,PAK,1973,13.597706
Pakistan,PAK,1974,14.089411
Pakistan,PAK,1975,16.21001
Pakistan,PAK,1976,17.188139
Pakistan,PAK,1977,19.602308
Pakistan,PAK,1978,23.659365
Pakistan,PAK,1979,25.215134
Pakistan,PAK,1980,26.505707
Pakistan,PAK,1981,27.919573
Pakistan,PAK,1982,31.456808
Pakistan,PAK,1983,36.544926
Pakistan,PAK,1984,38.01476
Pakistan,PAK,1985,39.615276
Pakistan,PAK,1986,38.31823
Pakistan,PAK,1987,49.282646
Pakistan,PAK,1988,51.308334
Pakistan,PAK,1989,51.91845
Pakistan,PAK,1990,51.712654
Pakistan,PAK,1991,55.254112
Pakistan,PAK,1992,60.543926
Pakistan,PAK,1993,66.010765
Pakistan,PAK,1994,65.32264
Pakistan,PAK,1995,68.74134
Pakistan,PAK,1996,74.25318
Pakistan,PAK,1997,55.825417
Pakistan,PAK,1998,72.40266
Pakistan,PAK,1999,63.815186
Pakistan,PAK,2000,57.56144
Pakistan,PAK,2001,62.40213
Pakistan,PAK,2002,67.97304
Pakistan,PAK,2003,79.96005
Pakistan,PAK,2004,85.659485
Pakistan,PAK,2005,94.879135
Pakistan,PAK,2006,92.992195
Pakistan,PAK,2007,95.86544
Pakistan,PAK,2008,81.53949
Pakistan,PAK,2009,87.12261
Pakistan,PAK,2010,89.547455
Pakistan,PAK,2011,94.90673
Pakistan,PAK,2012,36.84326
Pakistan,PAK,2013,97.76819
Pakistan,PAK,2014,101.34488
Pakistan,PAK,2015,102.29388
Pakistan,PAK,2016,111.511406
Pakistan,PAK,2017,110.988075
Pakistan,PAK,2018,114.16937
Pakistan,PAK,2019,130.59879
Pakistan,PAK,2020,140.14972
Pakistan,PAK,2021,150.98601
Pakistan,PAK,2022,162.99486
Pakistan,PAK,2023,169.65266
Peru,PER,1965,7.7620964
Peru,PER,1966,8.359408
Peru,PER,1967,9.367742
Peru,PER,1968,10.053763
Peru,PER,1969,10.943817
Peru,PER,1970,10.455914
Peru,PER,1971,13.398286
Peru,PER,1972,13.838877
Peru,PER,1973,14.836088
Peru,PER,1974,16.272781
Peru,PER,1975,17.014986
Peru,PER,1976,17.911928
Peru,PER,1977,18.588371
Peru,PER,1978,18.996
Peru,PER,1979,20.341026
Peru,PER,1980,20.99983
Peru,PER,1981,23.886692
Peru,PER,1982,25.308905
Peru,PER,1983,24.43518
Peru,PER,1984,26.18797
Peru,PER,1985,28.281954
Peru,PER,1986,30.23891
Peru,PER,1987,32.600266
Peru,PER,1988,31.254837
Peru,PER,1989,31.531956
Peru,PER,1990,31.390858
Peru,PER,1991,34.406284
Peru,PER,1992,29.07483
Peru,PER,1993,35.237465
Peru,PER,1994,38.072613
Peru,PER,1995,38.709637
Peru,PER,1996,39.836258
Peru,PER,1997,39.568504
Peru,PER,1998,41.23469
Peru,PER,1999,43.44189
Peru,PER,2000,48.339287
Peru,PER,2001,52.272404
Peru,PER,2002,53.42617
Peru,PER,2003,54.555267
Peru,PER,2004,51.109608
Peru,PER,2005,52.66797
Peru,PER,2006,57.777348
Peru,PER,2007,57.54696
Peru,PER,2008,56.123222
Peru,PER,2009,58.90936
Peru,PER,2010,60.07212
Peru,PER,2011,64.04669
Peru,PER,2012,66.505615
Peru,PER,2013,68.50513
Peru,PER,2014,69.465126
Peru,PER,2015,73.12381
Peru,PER,2016,73.643616
Peru,PER,2017,87.44159
Peru,PER,2018,93.71817
Peru,PER,2019,95.55837
Peru,PER,2020,93.21232
Peru,PER,2021,97.65777
Peru,PER,2022,91.083755
Peru,PER,2023,90.59578
Philippines,PHL,1965,4.583333
Philippines,PHL,1966,4.4946237
Philippines,PHL,1967,4.967742
Philippines,PHL,1968,5.0860214
Philippines,PHL,1969,5.3669357
Philippines,PHL,1970,6.200806
Philippines,PHL,1971,5.7158604
Philippines,PHL,1972,6.5260754
Philippines,PHL,1973,7.019892
Philippines,PHL,1974,6.064785
Philippines,PHL,1975,6.7182794
Philippines,PHL,1976,8.264785
Philippines,PHL,1977,6.253913
Philippines,PHL,1978,8.320609
Philippines,PHL,1979,10.326412
Philippines,PHL,1980,16.216808
Philippines,PHL,1981,22.23734
Philippines,PHL,1982,22.367344
Philippines,PHL,1983,26.038963
Philippines,PHL,1984,31.105026
Philippines,PHL,1985,33.632328
Philippines,PHL,1986,33.959793
Philippines,PHL,1987,29.540363
Philippines,PHL,1988,33.47638
Philippines,PHL,1989,35.49401
Philippines,PHL,1990,34.807446
Philippines,PHL,1991,31.55212
Philippines,PHL,1992,29.302868
Philippines,PHL,1993,30.953852
Philippines,PHL,1994,35.266964
Philippines,PHL,1995,35.836113
Philippines,PHL,1996,39.327957
Philippines,PHL,1997,38.481064
Philippines,PHL,1998,40.273716
Philippines,PHL,1999,53.24343
Philippines,PHL,2000,56.050507
Philippines,PHL,2001,50.30698
Philippines,PHL,2002,49.2163
Philippines,PHL,2003,50.1588
Philippines,PHL,2004,53.193333
Philippines,PHL,2005,51.2948
Philippines,PHL,2006,57.032703
Philippines,PHL,2007,52.659073
Philippines,PHL,2008,57.748817
Philippines,PHL,2009,56.966053
Philippines,PHL,2010,50.70198
Philippines,PHL,2011,56.118492
Philippines,PHL,2012,59.04306
Philippines,PHL,2013,57.0661
Philippines,PHL,2014,56.756447
Philippines,PHL,2015,60.115147
Philippines,PHL,2016,63.15845
Philippines,PHL,2017,66.717155
Philippines,PHL,2018,66.98512
Philippines,PHL,2019,63.704567
Philippines,PHL,2020,61.621265
Philippines,PHL,2021,66.9729
Philippines,PHL,2022,70.53531
Philippines,PHL,2023,73.05211
Poland,POL,1965,2.7324598
Poland,POL,1966,2.7707663
Poland,POL,1967,2.9702954
Poland,POL,1968,3.1218078
Poland,POL,1969,2.6633065
Poland,POL,1970,5.425168
Poland,POL,1971,4.961929
Poland,POL,1972,5.034912
Poland,POL,1973,5.017238
Poland,POL,1974,7.0248985
Poland,POL,1975,6.5579634
Poland,POL,1976,5.44842
Poland,POL,1977,6.632762
Poland,POL,1978,6.6054435
Poland,POL,1979,6.1094084
Poland,POL,1980,7.737634
Poland,POL,1981,7.177789
Poland,POL,1982,5.4213376
Poland,POL,1983,6.1085353
Poland,POL,1984,5.2647514
Poland,POL,1985,6.7436485
Poland,POL,1986,5.755107
Poland,POL,1987,5.5276546
Poland,POL,1988,5.601949
Poland,POL,1989,5.0865927
Poland,POL,1990,4.3656244
Poland,POL,1991,4.478663
Poland,POL,1992,4.810518
Poland,POL,1993,4.594724
Poland,POL,1994,5.287265
Poland,POL,1995,5.796673
Poland,POL,1996,6.134509
Poland,POL,1997,6.3440523
Poland,POL,1998,7.541801
Poland,POL,1999,7.000235
Poland,POL,2000,6.9476814
Poland,POL,2001,8.288825
Poland,POL,2002,8.193144
Poland,POL,2003,6.985733
Poland,POL,2004,9.279782
Poland,POL,2005,12.060438
Poland,POL,2006,13.879554
Poland,POL,2007,17.374983
Poland,POL,2008,24.957832
Poland,POL,2009,32.62641
Poland,POL,2010,40.275948
Poland,POL,2011,47.41675
Poland,POL,2012,59.56532
Poland,POL,2013,59.04518
Poland,POL,2014,66.672775
Poland,POL,2015,72.98464
Poland,POL,2016,70.41233
Poland,POL,2017,74.65934
Poland,POL,2018,71.35793
Poland,POL,2019,82.81709
Poland,POL,2020,90.7052
Poland,POL,2021,96.76146
Poland,POL,2022,115.7628
Poland,POL,2023,138.97041
Portugal,PRT,1965,12.414818
Portugal,PRT,1966,16.239515
Portugal,PRT,1967,16.820162
Portugal,PRT,1968,16.068684
Portugal,PRT,1969,19.555376
Portugal,PRT,1970,17.756115
Portugal,PRT,1971,18.701109
Portugal,PRT,1972,21.313946
Portugal,PRT,1973,22.298388
Portugal,PRT,1974,23.721909
Portugal,PRT,1975,19.707663
Portugal,PRT,1976,14.889315
Portugal,PRT,1977,30.216328
Portugal,PRT,1978,32.708603
Portugal,PRT,1979,33.98031
Portugal,PRT,1980,24.721418
Portugal,PRT,1981,15.833904
Portugal,PRT,1982,21.59217
Portugal,PRT,1983,25.025639
Portugal,PRT,1984,30.064629
Portugal,PRT,1985,33.366993
Portugal,PRT,1986,27.109573
Portugal,PRT,1987,29.02498
Portugal,PRT,1988,38.25665
Portugal,PRT,1989,19.32271
Portugal,PRT,1990,29.290768
Portugal,PRT,1991,29.33638
Portugal,PRT,1992,16.579233
Portugal,PRT,1993,28.165512
Portugal,PRT,1994,34.641014
Portugal,PRT,1995,27.990545
Portugal,PRT,1996,46.913532
Portugal,PRT,1997,42.3185
Portugal,PRT,1998,42.08186
Portugal,PRT,1999,25.83548
Portugal,PRT,2000,38.346996
Portugal,PRT,2001,46.57521
Portugal,PRT,2002,28.799786
Portugal,PRT,2003,51.74505
Portugal,PRT,2004,35.969425
Portugal,PRT,2005,24.099941
Portugal,PRT,2006,45.905983
Portugal,PRT,2007,47.95774
Portugal,PRT,2008,43.43313
Portugal,PRT,2009,54.517426
Portugal,PRT,2010,83.57334
Portugal,PRT,2011,71.33656
Portugal,PRT,2012,57.66317
Portugal,PRT,2013,84.9265
Portugal,PRT,2014,90.174576
Portugal,PRT,2015,71.241745
Portugal,PRT,2016,91.09538
Portugal,PRT,2017,64.72805
Portugal,PRT,2018,82.67626
Portugal,PRT,2019,77.26948
Portugal,PRT,2020,84.1889
Portugal,PRT,2021,88.75906
Portugal,PRT,2022,77.66538
Portugal,PRT,2023,94.959274
Qatar,QAT,1965,0
Qatar,QAT,1966,0
Qatar,QAT,1967,0
Qatar,QAT,1968,0
Qatar,QAT,1969,0
Qatar,QAT,1970,0
Qatar,QAT,1971,0
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Romania,ROU,1965,2.971774
Romania,ROU,1966,3.0604837
Romania,ROU,1967,4.364516
Romania,ROU,1968,4.6188173
Romania,ROU,1969,6.555645
Romania,ROU,1970,8.199731
Romania,ROU,1971,13.291667
Romania,ROU,1972,21.713171
Romania,ROU,1973,22.316397
Romania,ROU,1974,25.06344
Romania,ROU,1975,27.680376
Romania,ROU,1976,23.972311
Romania,ROU,1977,27.633064
Romania,ROU,1978,31.385483
Romania,ROU,1979,33.5293
Romania,ROU,1980,37.36747
Romania,ROU,1981,37.663174
Romania,ROU,1982,35.05215
Romania,ROU,1983,29.682257
Romania,ROU,1984,33.49086
Romania,ROU,1985,37.5922
Romania,ROU,1986,31.965054
Romania,ROU,1987,33.144894
Romania,ROU,1988,43.69247
Romania,ROU,1989,40.445698
Romania,ROU,1990,33.748177
Romania,ROU,1991,43.13656
Romania,ROU,1992,34.60316
Romania,ROU,1993,37.758034
Romania,ROU,1994,38.57688
Romania,ROU,1995,49.36102
Romania,ROU,1996,50.52016
Romania,ROU,1997,67.131615
Romania,ROU,1998,70.9188
Romania,ROU,1999,68.83273
Romania,ROU,2000,59.17987
Romania,ROU,2001,59.19337
Romania,ROU,2002,62.286568
Romania,ROU,2003,52.115456
Romania,ROU,2004,62.938934
Romania,ROU,2005,73.14374
Romania,ROU,2006,67.623695
Romania,ROU,2007,66.65618
Romania,ROU,2008,79.2563
Romania,ROU,2009,75.40748
Romania,ROU,2010,88.67775
Romania,ROU,2011,78.35214
Romania,ROU,2012,73.211876
Romania,ROU,2013,86.75029
Romania,ROU,2014,99.994675
Romania,ROU,2015,102.73748
Romania,ROU,2016,104.33028
Romania,ROU,2017,97.479645
Romania,ROU,2018,101.83551
Romania,ROU,2019,98.052635
Romania,ROU,2020,98.85678
Romania,ROU,2021,102.29945
Romania,ROU,2022,94.57284
Romania,ROU,2023,105.35853
Russia,RUS,1985,754.1219
Russia,RUS,1986,784.49243
Russia,RUS,1987,834.4375
Russia,RUS,1988,858.3855
Russia,RUS,1989,859.1704
Russia,RUS,1990,829.30725
Russia,RUS,1991,837.7052
Russia,RUS,1992,849.99
Russia,RUS,1993,853.74426
Russia,RUS,1994,797.9607
Russia,RUS,1995,803.78595
Russia,RUS,1996,765.82495
Russia,RUS,1997,773.567
Russia,RUS,1998,763.15265
Russia,RUS,1999,820.56757
Russia,RUS,2000,856.31464
Russia,RUS,2001,897.24976
Russia,RUS,2002,870.5581
Russia,RUS,2003,870.91626
Russia,RUS,2004,907.6688
Russia,RUS,2005,906.1703
Russia,RUS,2006,921.62085
Russia,RUS,2007,936.2521
Russia,RUS,2008,904.1454
Russia,RUS,2009,926.229
Russia,RUS,2010,917.43787
Russia,RUS,2011,909.1345
Russia,RUS,2012,916.6738
Russia,RUS,2013,946.1952
Russia,RUS,2014,941.8011
Russia,RUS,2015,960.09326
Russia,RUS,2016,1002.50116
Russia,RUS,2017,1015.5109
Russia,RUS,2018,1028.5109
Russia,RUS,2019,1047.4185
Russia,RUS,2020,1114.1477
Russia,RUS,2021,1137.7097
Russia,RUS,2022,1098.4146
Russia,RUS,2023,1090.1069
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
